"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"757","US",44246614,"R2OQKL3G9E7H52","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","N","Best hair dryer I've ever used!","My hair is super thick and in the past when I used to blow dry it never came out soft and smooth like after the salon, it was always dry and frizzy. A beautician friend of mine recommended switching to a ceramic iononic conditioning hair dryer and recommended the brand Hot Tools. I had purchased a ridiculously over priced hot tools hair dryer and I figured you have to pay more for results. I no longer had dry frizzy hair after blow drying, it was silky, soft and smooth just like after the salon and I was overjoyed. Several weeks ago my hot tools hair drier broke. I couldn't afford to replace it so I looked for a cheaper alternative. I found this dryer for more than 50 dollars cheaper than the one I was trying to replace and it had very similar specifications, so I took a chance and I've never been happier. It does such a better job than the over priced professional hair dryer. My hair dries in nearly half the time. It's never been smoother or softer.<br /><br />The drier is much lighter than my old one and comfortably fits in my hand due to its ergonomic shape. It isn't very loud like most driers, instead of a high pitched whiny sound it's nice low whooshy sound. I always compared hair driers to sounding like a power drill... well this one doesn't sound like a power drill, it sounds like a device that blows air, like it should. The included attachments (concentrator and diffuser) are an added bonus. I've used the concentrator with great success and I haven't used the diffuser yet (since I recently cut my hair very short and only use a diffuser for my natural waves when my hair is long).<br /><br />For the price the blow dryer definitely exceeds expectations. I'm going to buy the other remington Tstudio styling tools just based on my experience with the dryer.",2013-06-07
"758","US",44917672,"RNQ7D9RTKJUFC","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",1,0,1,"N","Y","Could have been better","Not a good buy... Nothing like the ion brand!! Doesn't get hot enough to dry thick hair!!! Only good for short thin hair maybe!!!",2013-06-07
"759","US",24747363,"R2OB299PFIICT2","B003VZNCQK",496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black","Beauty",4,1,1,"N","Y","Great for thick hair","Dryer is good if you have thick hair - dries your hair very quickly.  It is a little heavier and larger in size than I prefer.  I like the attachments that come with it as well.  Very well made and good cord quality.",2013-06-06
"760","US",31289084,"RHAOA32WUC018","B002NGMEPI",932955324,"hot tools professional 1061 hard hat 1200 watt salon hair dryer","Beauty",5,1,1,"N","Y","It operates as advertised.","I had a little difficulty finding a surface to put it on that would match up with a seat that I had to be high enough up into the hood.  If you're short like me (5'2&#34;), you can't just put in on the dining room table and use one of its chairs.  It would be helpful if the advertizing text stated how high the top of the inside of the hood was from the surface on which the dryer rested.",2013-06-06
"761","US",49668270,"REU56PP7TNKKX","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,0,0,"N","Y","My Hair Dryer of Choice","I really love this hair dryer. My old dryer died and I needed to get a new one quickly. I wanted one that was quiet and dry well. I have an Onei flat iron that I'm very happy with so I was happy to buy the hair dryer. I love the low volume of the hair dryer, love the ionic switch, and it really does dry well. I am happy with my purchase.",2013-06-06
"762","US",8521574,"R3JA6DLAH2O67I","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",4,0,0,"N","N","best dyer","I have really thick hair and I've tried many other blow dryer but the result is not d same as d conair yellow bird...I love this product and will recommend it 2 others",2013-06-05
"763","US",41257226,"R1PEIVS7ANIFLE","B007ROD3AG",614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available","Beauty",4,156,163,"N","N","Overall, great dryer that works as advertised!","I have very long (to my butt), fine, wavy hair. Being Dominican, I remember going to the salon every Saturday morning since I was 10 with my mother so that we could pay 20-30 dollars for our lady to blow dry my hair.<br /><br />Fast forward a few years (I'm 30 now): I work full time, am married, AND went back to school. So, I don't have time to go to the salon and sit there for hours until my hair gets blown out.<br /><br />Thankfully, with my hair, all I have to do are rollers and sit under the dryer for 40 minutes and boom...no salon, nice waves, better than blown out! Much cheaper than going to the salon, btw.<br /><br />I looove that the dryer has a timer, which means I don't have to watch the clock constantly. The dryer gets VERY hot, almost too hot (I used the highest setting), but that means I spent less time under the dryer. It's not very loud at all, which I also like. Also, in order to adjust height in most dryers, one needs to turn some sort of knob, right? Not with this one! I just push it down as low as I need or pull it up as high as I need, and I'm done. Some people may not be used to his, but it works for me.<br /><br />When I do rollers, I only use the Jumbo/Extra Large ones all around my head. Even so, I'm STILL able to fit under and inside  the bonnet.<br /><br />I took off one star b/c it was a bit challenging putting it together. The materials seem a bit cheap, but overall, the dryer gets very hot, is not noisy, and makes it look like I went to the salon!<br /><br />Good buy, great value.",2013-06-05
"764","US",50742415,"R2SD86HQ07IXLJ","B004NPQQLU",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",5,0,0,"N","Y","Best Hair Dryer My Wife ever Owned.","Wife loves it as does my Daughter. Bought another one for her.<br />Fast Drying With out the FRizzzzz..!! Light and easy to hold.<br />Great Price, Fast Ship. Great Product.",2013-06-05
"765","US",45123416,"R32D2U3Z634BRV","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,0,0,"N","Y","Great hairdryer","I was so tired of cheap hair dryers breaking and decided to purchase this dryer. I am very pleased with this hair dryer. It is much quieter than most dryers and dries hair quickly. I would recommend!",2013-06-05
"766","US",10164832,"R36FAMC933GTQ5","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,0,0,"N","Y","Finally found a great hairdryer!","My daughter had gotten an ionic hair dryer and told me how much she enjoyed it. So, though my hair is much shorter than hers, I decided to give it a try.  I ordered the Onei MK_ll, a different brand than my daughters.  I loved it the first time  I used it.  I color my hair and it is on the thin side and this dryer tames the frizzies and adds body and shine.<br />My daughter tried it when she came to visit and, of course, loved it!! So--I bought her one, too.  She claims that it is light, easy to handle, dries her hair quicker and over all, does a much better job than her old one.<br />The delivery was prompt and product was in good condition.  No problems.",2013-06-05
"767","US",45546855,"RX91BCR5UCFVE","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",2,0,1,"N","Y","Too much work!","This dryer takes a very long time to dry my fine, wavy, chin length hair (20 minutes or more). I think the problem is weak airflow. Also, the styling nozzle keeps falling off, which is really annoying. I've had this dryer only six months, and am already investing in a new dryer of a different brand.  I thought the problem was my hair until I blow dried my own hair at my salon with my stylist's dryer, and it came out shiny and beautiful in so much less time. Since I use the same brush and product as her, I know it must be the dryer. For an inexpensive dryer, I preferred the Andis. I am paying a little more for my next dryer which is supposed to be of better quality.",2013-06-04
"768","US",20060903,"RWD2IJZDK91O2","B008OEZ0N6",153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black","Beauty",5,26,29,"N","Y","Did a great job!","I bought this dryer because it came with a diffuser and I needed a dual voltage dryer for travel to Europe. It folds down and is great for travel. It works well on both 110 and 220V. Reviews of other dryers said that they only worked on high when using 220V, but this has both low and high on both voltages. The diffuser does a decent job of diffusing the air and dried my hair well without firzzing it. I only plan to use it for travel and only used it for 2 weeks overseas, so I can't vouch for its durability. At this time, though, I am very satisfied with it.",2013-06-04
"769","US",33323913,"RX2VUFPJ7TNUO","B000E8PG98",676407800,"conair 1875 watt cord-keeper hair dryer; pink","Beauty",2,0,0,"N","Y","Did not last a year!","I've had this hairdryer for less than a year and its button functions  are not working anymore even though the hairdryer itself is in perfect condition.<br />It is a shame that Conair uses such cheap materials for their products.",2013-06-03
"770","US",14711390,"R3BG33JFBIABNB","B0001B86HM",805407843,"conair pro styler bonnet hair dryer, white","Beauty",4,0,2,"N","Y","Everything is excellent","what can i say about Hair dryer why do you insist on making people write long review about somthing when i say it was good isnt that enough Now if it was 1,000,000 than that is different but it was not and i am done wether you like it or not",2013-06-03
"771","US",32032544,"RTLLVHAW9T4TI","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",3,0,0,"N","Y","Worked Great for a few months","Loved this hair dryer the first few months I used it until it started cutting off in the middle of drying my hair! My last hair dryer lasted YEARS but this one only lasted about 4 months.",2013-06-03
"772","US",13101151,"R16GJBW0CS5IOK","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,0,0,"N","N","Awesone dryer!!!","By far the best hair dryer I have owned. I have very frizzy curly hair and this dryer definitely does its job. I can tell a huge difference after using it the first time.",2013-06-03
"773","US",24054702,"R2CJPE74CS891A","B001UE7D3W",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,0,0,"N","Y","Powerful","We hung this in our small bathroom.  It's powerful for a small hairdryer.  The night light is super bright--a little too bright.",2013-06-03
"774","US",15852529,"RTBV62NJTK4HB","B00APV7OWG",443954263,"onei mk-ii air ionique hair dryer with ionic generator for professional blowouts","Beauty",5,1,1,"N","Y","Good hair dryer","I was little skepital for spending $70 for a hair dryer. I thought there are no difference between $30 dryer and $70 dryer. This hair dryer is very quite, light weight, dry quick and well made. I got it for two weeks now so far so good!",2013-06-03
